tac,brandmodel,manufacturer,frequencies_band,radiointerface,brandname,modelname,os,chipnfc,chipbluetooth,chipwlan,devicetype,removableuicc,removableeuicc,nonremovableuicc,nonremovableeuicc,deviceatlasid,standardisedfull,standardised_device_model,standardisedmarketing,interlmodel,allocationdate,countrycode,fixedcode,manufacturercode,year_released,mobile_device,hardwaretype,touchscreen,screenwidth,screenheight,diagolscreensize,displayppi,devicepixelratio,screencolordepth,nfc,camera,ismobilephone,istablet,isereader,isgamesconsole,istv,issettupbox,ismediaplayer,chipsetvendor,chipset,chipsetmodel,cpu,cpu_cores,cpu_maximum_frequency,gpu,sim_slots,sim_size,interl_storage_capacity,expandable_storage,total_ram,os_me,os_version,os_android,os_bada,os_ios,os_rim,os_symbian,os_windows_mobile,os_windows_phone,os_windows_rt,os_web_os,browser_me,browser_version,browser_rendering_engine,markup_xhtml_basic_1v0,markup_xhtml_mp_1v0,markup_xhtml_mp_1v1,markup_xhtml_mp_1v2,markup_wml1,vcard_download,image__gif87,image__gif89a,image__jpg,image__png,uri_scheme_tel,uri_scheme_sms,uri_scheme_sms_to,cookie,https,memory_limit_markup,memory_limit_embedded_media,memory_limit_download,flash_capable,js_support_basic_java_script,js_modify_dom,js_modify_css,js_support_events,js_support_event_listener,js_xhr,js_support_console_log,js_json,supports_client_side,csd,hscsd,gprs,edge,hsdpa,umts,hspa,lte,lte_category,lte_advanced,volte,wifi,vowifi,html_audio,html_canvas,html_inline_svg,html_svg,html_video,css_animations,css_columns,css_transforms,css_transitions,js_application_cache,js_geo_location,js_indexeddb,js_local_storage,js_session_storage,js_web_gl,js_web_sockets,js_web_sql_database,js_web_workers,js_device_orientation,js_device_motion,js_touch_events,js_query_selector,wmv,midi_monophonic,midi_polyphonic,amr,mp3,aac
35670408,Apple iPhone 7 (A1660),Apple Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,CDMA2000,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35670508,Apple iPhone 7 (A1660),Apple Inc,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CDMA2000,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35670608,Apple iPhone 7 (A1660),Apple Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CDMA2000,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35690708,GALAXY A5 SM-A520F/DS,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-17A,CA_2A-28A,CA_3A-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,2 UICC,0 eUICC",NONE,Samsung,SM-A520F/DS,Android,Y,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F/DS,2016-12-16 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
86344203,A33w,Guangdong Oppo Mobile Telecommunications Corp Ltd,"WCDMA FDD Band I,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,OPPO,A33w,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,10725718,Oppo Neo 7,A33W,Neo 7,A33w,2016-09-29 00:00:00.000,460,MANU,210495,2015,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MediaTek,,MT6582,Cortex-A7,4,1300,Mali-400 MP,2,Micro & no,16,1,1024,Android,5.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,,1,1,,1,1
35610006,Samsung SM-G900F,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII",NONE,Samsung,SM-G900F,Android,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,6544691,Samsung Galaxy S5,SM-G900F,Galaxy S5,Samsung SM-G900F,2014-08-04 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,1080,1920,5.1,432,3,24,1,16,1,0,0,0,0,0,0,Qualcomm,Spdragon 801,MSM8974AC,Krait 400,4,2500,Adreno 330,1,Micro,16,1,2048,Android,4.4.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35690808,GALAXY A5 SM-A520F/DS,Samsung Korea,"CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-17A,CA_2A-28A,CA_3A-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,2 UICC,0 eUICC",NONE,Samsung,SM-A520F/DS,Android,Y,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F/DS,2016-12-16 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35690908,GALAXY A5 SM-A520F/DS,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-17A,CA_2A-28A,CA_3A-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,2 UICC,0 eUICC",NONE,Samsung,SM-A520F/DS,Android,Y,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F/DS,2016-12-16 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35691008,GALAXY A5 SM-A520F/DS,Samsung Korea,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-17A,CA_2A-28A,CA_3A-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,2 UICC,0 eUICC",NONE,Samsung,SM-A520F/DS,Android,Y,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F/DS,2016-12-16 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35691108,GALAXY A5 SM-A520F/DS,Samsung Korea,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-17A,CA_2A-28A,CA_3A-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC,0 eUICC",NONE,Samsung,SM-A520F/DS,Android,Y,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F/DS,2016-12-16 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35608405,Samsung GT-I9500,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII","EDGE,GPRS",Samsung,GT-I9500,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,4486919,Samsung Galaxy S4,GT-I9500,Galaxy S4,Samsung GT-I9500,2013-01-11 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,1080,1920,5,441,3,24,1,13,1,0,0,0,0,0,0,Samsung,Exynos 5 Octa,5410,Cortex-A15 & Cortex-A7,4+4,1200 & 1600,PowerVR SGX544MP3,1,Micro,16/32/64,1,2048,Android,4.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35609605,Samsung GALAXY S3 GT-I9300,Samsung Korea,"HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800)","EDGE,GPRS",Samsung,GALAXY S3 GT-I9300,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,3597327,Samsung Galaxy S3,GT-I9300,Galaxy S3,Samsung GALAXY S3 GT-I9300,2013-01-16 00:00:00.000,450,MANU,210005,2012,1,Mobile Phone,1,720,1280,4.8,306,2,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 4 Quad,4412,Cortex-A9,4,1400,Mali-400 MP4,1,Micro,16/32/64,1,1024,Android,4.0.4,1,0,0,0,0,0,0,0,0,Android Browser,URL,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35614906,Samsung SM-G530H,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800)",NONE,Samsung,SM-G530H,"Android,Not Known",N,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,7315141,Samsung Galaxy Grand Prime,SM-G530H,Galaxy Grand Prime,Samsung SM-G530H,2014-08-08 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,Qualcomm,Spdragon 410,MSM8916,Cortex-A53,4,1200,Adreno 306,2,Micro,8,1,1024,Android,4.4.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,,1,0,1,0,1,1,1,1,1
35615407,Samsung SM-J100H/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J100H/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,7940148,Samsung Galaxy J1,SM-J100H,Galaxy J1,Samsung SM-J100H/DD,2015-10-20 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,480,800,4.3,217,1.5,24,0,5,1,0,0,0,0,0,0,MediaTek,,MT6572M,Cortex-A7,2,1200,Mali-400,2,Micro,4,1,512,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,0,1,1,1,1,1,1,1,1,1
35615507,Samsung SM-J100H/DD,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band VIII,2 UICC",NONE,Samsung,SM-J100H/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,7940148,Samsung Galaxy J1,SM-J100H,Galaxy J1,Samsung SM-J100H/DD,2015-10-20 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,480,800,4.3,217,1.5,24,0,5,1,0,0,0,0,0,0,MediaTek,,MT6572M,Cortex-A7,2,1200,Mali-400,2,Micro,4,1,512,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,0,1,1,1,1,1,1,1,1,1
35616107,Galaxy A3 2016 SM-A310F,Samsung Korea,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,1 UICC",NONE,Samsung,SM-A310F,Android,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,10853578,Samsung Galaxy A3,SM-A310F,Galaxy A3,Galaxy A3 2016 SM-A310F,2015-10-22 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,720,1280,4.8,309,2,24,0,13,1,0,0,0,0,0,0,Samsung,Exynos 7 Quad,7578,Cortex-A53,4+4,1500,Mali-T720 MP2,2,no,16,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,3,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35658608,Apple iPhone 7 Plus (A1854),Apple Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,TD-SCDMA,GSM850 (GSM800),GSM 1800,GSM 1900,1 UICC,0 eUICC",NONE,Apple,iPhone 7 Plus (A1854),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17200750,Apple iPhone 7 Plus,iPhone 7 Plus A1854,iPhone 7 Plus,Apple iPhone 7 Plus (A1854),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,,4,2300,,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,9,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658708,Apple iPhone 7 Plus (A1854),Apple Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 1800,GSM 1900,TD-SCDMA,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,1 UICC,0 eUICC",NONE,Apple,iPhone 7 Plus (A1854),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17200750,Apple iPhone 7 Plus,iPhone 7 Plus A1854,iPhone 7 Plus,Apple iPhone 7 Plus (A1854),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,,4,2300,,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,9,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
